movie_title,release_date,imdb_rating,genre,budget,revenue,country,release_year,profit,rating_category
Ben-Hur,1960-05-12,7.9,"Action, Drama, History",15000000.0,73259017.0,AU,1960,58259017.0,High
The Next 365 Days,2022-08-19,6.5,"Romance, Drama",111600000.0,534358853.4,US,2022,422758853.4,Medium
Morbius,2022-03-31,6.2,"Action, Science Fiction, Fantasy",75000000.0,162759437.0,AU,2022,87759437.0,Medium
Cars 2,2011-06-11,6.1,"Animation, Family, Adventure, Comedy",200000000.0,560155383.0,AU,2011,360155383.0,Medium
Tangled,2011-01-06,7.6,"Animation, Family",260000000.0,583777242.0,AU,2011,323777242.0,High
The Minute You Wake Up Dead,2023-02-01,5.7,"Thriller, Crime",170000000.0,351483918.0,AU,2023,181483918.0,Low
Fifty Shades of Grey,2015-02-12,5.9,"Drama, Romance, Thriller",40000000.0,570794950.0,AU,2015,530794950.0,Low
The Help,2011-09-01,8.2,Drama,25000000.0,213120004.0,AU,2011,188120004.0,High
"Monsters, Inc.",2001-12-26,7.8,"Animation, Comedy, Family",115000000.0,560483719.0,AU,2001,445483719.0,High
The Ice Age Adventures of Buck Wild,2022-03-25,6.7,"Animation, Comedy, Adventure, Family",143000000.0,508164908.0,AU,2022,365164908.0,Medium
Samaritan,2022-08-25,6.8,"Action, Crime, Science Fiction",100000000.0,380428883.0,US,2022,280428883.0,Medium
Godzilla vs. Kong,2021-03-24,7.7,"Action, Fantasy, Science Fiction",155000000.0,468043852.0,AU,2021,313043852.0,High
Paradise City,2023-01-01,5.8,"Action, Crime, Thriller",20000000.0,161597374.4,AU,2023,141597374.4,Low
Shang-Chi and the Legend of the Ten Rings,2021-09-02,7.6,"Action, Adventure, Fantasy",150000000.0,432224634.0,AU,2021,282224634.0,High
Zack Snyder's Justice League,2021-03-18,8.2,"Action, Adventure, Fantasy, Science Fiction",70000000.0,136635234.2,AU,2021,66635234.19999999,High
Lightyear,2022-06-16,7.1,"Animation, Action, Adventure, Family, Science Fiction",200000000.0,218768299.0,AU,2022,18768299.0,Medium
Ritual,2022-09-07,7.1,Thriller,102400000.0,502443287.6,BE,2022,400043287.6,Medium
Love at First Kiss,2023-03-03,6.2,"Romance, Comedy",178400000.0,324436308.4,US,2023,146036308.39999998,Medium
The Last Client,2022-06-20,7.6,"Thriller, Crime",149400000.0,426175485.2,DK,2022,276775485.2,High
Suzume,2023-04-13,8.2,"Animation, Drama, Adventure, Fantasy",8224023.8,102258981.0,AU,2023,94034957.2,High
Pirates of the Caribbean: At World's End,2007-05-24,7.2,"Adventure, Fantasy, Action",300000000.0,961000000.0,AU,2007,661000000.0,Medium
King Shakir Recycle,2022-07-14,5.7,"Animation, Adventure, Family, Action, Comedy, Science Fiction",87200000.0,387787979.0,TR,2022,300587979.0,Low
The School for Good and Evil,2022-10-19,7.2,Fantasy,137000000.0,750323829.8,AU,2022,613323829.8,Medium
Monstrous,2022-05-13,6.0,"Horror, Mystery, Thriller",6320000.0,138450.0,US,2022,-6181550.0,Low
Shrek 2,2004-06-17,7.2,"Animation, Family, Comedy, Fantasy, Adventure, Romance",70000000.0,935253978.0,AU,2004,865253978.0,Medium
The Unbearable Weight of Massive Talent,2022-04-21,6.8,"Action, Comedy, Crime",30000000.0,29116320.0,AU,2022,-883680.0,Medium
Fifty Shades Freed,2018-01-17,6.7,"Drama, Romance",55000000.0,371985018.0,AU,2018,316985018.0,Medium
El tirabeque,2022-11-25,3.0,Comedy,15541000.0,38139010.0,ES,2022,22598010.0,Low
The Battle at Lake Changjin: Water Gate Bridge,2022-02-11,6.9,"War, History, Action, Drama",200000000.0,626203271.0,AU,2022,426203271.0,Medium
Spider-Man: Into the Spider-Verse,2018-12-13,8.4,"Action, Adventure, Animation, Science Fiction",90000000.0,375540831.0,AU,2018,285540831.0,High
Harry Potter and the Deathly Hallows: Part 1,2010-11-13,7.8,"Adventure, Fantasy",250000000.0,954305868.0,AU,2010,704305868.0,High
Emily the Criminal,2022-06-08,6.8,"Crime, Drama, Thriller",116200000.0,572201947.0,AU,2022,456001947.0,Medium
Emergency Declaration,2022-08-03,7.7,"Action, Drama, Mystery, Thriller",18052672.0,19200000.0,KR,2022,1147328.0,High
Blood,2023-01-27,5.8,"Thriller, Horror",107000000.0,297177664.0,US,2023,190177664.0,Low
Memory,2022-07-05,7.0,"Action, Thriller, Crime",63400000.0,11300000.0,AU,2022,-52100000.0,Medium
Whisper,2022-01-23,6.4,"Horror, Thriller",20000.0,211802400.4,GB,2022,211782400.4,Medium
The Shack,2017-04-27,7.5,"Drama, Fantasy",20000000.0,96860808.0,AU,2017,76860808.0,Medium
Eternals,2021-11-04,7.0,"Science Fiction, Action, Adventure",200000000.0,401731759.0,AU,2021,201731759.0,Medium
Doraemon: Nobita's Little Star Wars 2021,2022-03-04,5.7,"Animation, Science Fiction, Adventure",109000000.0,590124290.8,JP,2022,481124290.79999995,Low
Dog,2022-03-17,7.4,"Drama, Comedy",15000000.0,84677678.0,AU,2022,69677678.0,Medium
The Invitation,2022-08-25,6.4,"Horror, Thriller",1000000.0,354836.0,AU,2022,-645164.0,Medium
The Conjuring: The Devil Made Me Do It,2021-06-03,7.5,"Horror, Mystery, Thriller",40000000.0,200266441.0,AU,2021,160266441.0,Medium
3-D Sex and Zen: Extreme Ecstasy,2011-04-14,4.8,"Drama, Adventure, Romance, Action, History",3500000.0,10308238.0,HK,2011,6808238.0,Low
Control,2022-09-23,5.4,"Science Fiction, Thriller, Mystery",6400000.0,8902141.0,US,2022,2502141.0,Low
Mortal Kombat,2021-04-22,7.1,"Action, Fantasy, Adventure",55000000.0,83508259.0,AU,2021,28508259.0,Medium
Mortal Kombat,2021-04-22,7.1,"Action, Fantasy, Adventure",20000000.0,122133227.0,AU,2021,102133227.0,Medium
Pirates of the Caribbean: The Curse of the Black Pearl,2003-09-11,7.8,"Adventure, Fantasy, Action",140000000.0,655011224.0,AU,2003,515011224.0,High
Clifford the Big Red Dog,2021-12-30,7.2,"Family, Adventure, Comedy, Fantasy",64000000.0,78418101.0,AU,2021,14418101.0,Medium
Dragon Knight,2022-03-21,6.9,"Fantasy, Adventure, Action",149000000.0,526557525.4,GB,2022,377557525.4,Medium
Cruella,2021-05-27,8.1,"Comedy, Crime",200000000.0,233503234.0,AU,2021,33503234.0,High
The Suicide Squad,2021-08-05,7.6,"Action, Comedy, Adventure",185000000.0,167097737.0,AU,2021,-17902263.0,High
Drifting Home,2022-09-16,7.6,"Animation, Drama, Fantasy, Adventure",119000000.0,583004188.8,JP,2022,464004188.79999995,High
The Bad Guys,2022-03-31,7.7,"Animation, Action, Adventure, Crime, Comedy, Family",70000000.0,250659286.0,AU,2022,180659286.0,High
The Remaining,2014-09-05,5.9,"Thriller, Horror",7270000.0,1169603.0,US,2014,-6100397.0,Low
The Last: Naruto the Movie,2014-12-06,7.8,"Action, Romance, Animation",903852.0,19840000.0,JP,2014,18936148.0,High
Pirates of the Caribbean: On Stranger Tides,2011-05-19,6.5,"Adventure, Action, Fantasy",379000000.0,1045713802.0,AU,2011,666713802.0,Medium
There's Something Wrong with the Children,2023-01-17,6.1,"Horror, Mystery, Thriller",97200000.0,463920468.0,US,2023,366720468.0,Medium
Prom Pact,2023-03-31,7.5,"Romance, Comedy",96200000.0,412160901.0,AU,2023,315960901.0,Medium
Coco,2017-12-26,8.2,"Family, Animation, Fantasy, Music, Comedy, Adventure",175000000.0,797660271.0,AU,2017,622660271.0,High
The Sea Beast,2022-07-08,7.5,"Animation, Adventure, Family, Fantasy",116200000.0,649271677.4,AU,2022,533071677.4,Medium
Toy Story,1995-12-07,8.0,"Animation, Adventure, Family, Comedy",30000000.0,365270951.0,AU,1995,335270951.0,High
The Boss Baby: Family Business,2021-11-25,7.5,"Animation, Comedy, Adventure, Family",82000000.0,146281732.0,AU,2021,64281732.0,Medium
The Independent,2022-11-02,7.3,"Thriller, Drama",80000000.0,522029092.4,US,2022,442029092.4,Medium
Joseph,1995-04-16,8.2,"Drama, History",143260000.0,865531384.0,US,1995,722271384.0,High
Fullmetal Alchemist: The Revenge of Scar,2022-05-20,6.8,"Fantasy, Action, Adventure",120400000.0,614097908.4,JP,2022,493697908.4,Medium
The Hunger Games: Mockingjay - Part 1,2014-11-20,6.8,"Science Fiction, Adventure, Thriller",125000000.0,766575131.0,AU,2014,641575131.0,Medium
The Autopsy of Jane Doe,2016-12-09,6.7,"Horror, Mystery",24570496.6,5972942.0,AU,2016,-18597554.6,Medium
Corrective Measures,2022-04-29,5.2,"Action, Science Fiction, Thriller",105000000.0,354205502.2,US,2022,249205502.2,Low
The Jack in the Box: Awakening,2022-01-03,6.4,Horror,35442225.8,195189.0,GB,2022,-35247036.8,Medium
Choose or Die,2022-04-15,5.4,"Horror, Thriller, Science Fiction",174000000.0,474753914.4,GB,2022,300753914.4,Low
Project Wolf Hunting,2022-10-13,6.5,"Action, Thriller, Horror",115200000.0,220908446.2,AU,2022,105708446.19999999,Medium
Lost Bullet 2,2022-11-10,6.5,"Action, Crime, Thriller",122800000.0,377993107.0,FR,2022,255193107.0,Medium
Crawlspace,2022-03-31,6.6,Thriller,110600000.0,660008190.4,US,2022,549408190.4,Medium
The Good Neighbor,2022-09-01,7.1,Thriller,105.0,94909.0,AU,2022,94804.0,Medium
The Trapped 13: How We Survived The Thai Cave,2022-10-05,6.9,Documentary,111600000.0,767228967.6,TH,2022,655628967.6,Medium
Groot's First Steps,2022-08-10,7.1,"Animation, Family, Comedy, Science Fiction",131400000.0,730150001.2,US,2022,598750001.2,Medium
Son of God,2014-02-28,6.9,Drama,22000000.0,70949793.0,US,2014,48949793.0,Medium
Sword Art Online the Movie -Progressive- Aria of a Starless Night,2021-12-09,8.0,"Animation, Action, Fantasy, Science Fiction",20011197.0,14037060.0,AU,2021,-5974137.0,High
Summer Ghost,2021-11-12,7.2,"Animation, Drama, Mystery, Fantasy",107200000.0,632203108.6,JP,2021,525003108.6,Medium
Resident Evil: Welcome to Raccoon City,2021-12-09,6.1,"Horror, Science Fiction, Action",25000000.0,41909091.0,AU,2021,16909091.0,Medium
Laid-Back Camp The Movie,2022-07-01,7.6,"Animation, Comedy",13187504.6,7283918.0,JP,2022,-5903586.6,High
The Pale Blue Eye,2022-12-22,7.0,"Mystery, Thriller",72000000.0,214883443.8,AU,2022,142883443.8,Medium
The Lion King,1994-08-25,8.3,"Family, Animation, Drama",79300000.0,986193783.0,AU,1994,906893783.0,High
Me Before You,2016-06-16,7.9,"Drama, Romance",20000000.0,208064908.0,AU,2016,188064908.0,High
Luca,2021-06-18,7.9,"Animation, Comedy, Fantasy, Adventure",200000000.0,49750471.0,AU,2021,-150249529.0,High
The Menu,2022-11-18,7.2,"Horror, Thriller, Comedy",30000000.0,73040804.0,AU,2022,43040804.0,Medium
Ice Age,2002-03-21,7.3,"Animation, Comedy, Family, Adventure",65000000.0,386116343.0,AU,2002,321116343.0,Medium
Eureka: Eureka Seven Hi-Evolution,2021-11-26,6.1,"Animation, Drama, Adventure, Science Fiction",139600000.0,350558192.6,JP,2021,210958192.60000002,Medium
The Little Mermaid,1990-07-05,7.3,"Animation, Family, Fantasy",40000000.0,211343479.0,AU,1990,171343479.0,Medium
Shrek Forever After,2010-07-02,6.3,"Comedy, Adventure, Fantasy, Animation, Family",165000000.0,756244673.0,AU,2010,591244673.0,Medium
Ghostbusters: Afterlife,2022-01-01,7.5,"Fantasy, Comedy, Adventure",75000000.0,203614138.0,AU,2022,128614138.0,Medium
Sonic the Hedgehog,2020-02-13,7.4,"Action, Science Fiction, Comedy, Family",85000000.0,319715683.0,AU,2020,234715683.0,Medium
Dragon Ball Z: Resurrection 'F',2015-04-18,6.8,"Action, Animation, Science Fiction",5000000.0,61768190.0,JP,2015,56768190.0,Medium
The Guardians of the Galaxy Holiday Special,2022-11-25,7.3,"Comedy, Science Fiction, Adventure",97200000.0,641749489.4,AU,2022,544549489.4,Medium
Secret Headquarters,2022-08-12,6.8,"Action, Adventure, Comedy, Science Fiction, Family",143000000.0,420598835.4,US,2022,277598835.4,Medium
The Princess and the Frog,2010-01-10,7.2,"Romance, Family, Animation",105000000.0,270997378.0,AU,2010,165997378.0,Medium
365 Days: This Day,2022-04-27,5.9,"Romance, Drama",162100000.0,437846475.2,AU,2022,275746475.2,Low
Faraway,2023-03-08,6.8,"Romance, Comedy",52900000.0,368167712.6,DE,2023,315267712.6,Medium
Hellhole,2022-10-26,6.0,Horror,146740000.0,301123555.2,PL,2022,154383555.2,Low
To Kill the Beast,2022-04-28,6.0,"Mystery, Fantasy, Thriller",105000000.0,227896979.2,BR,2022,122896979.19999999,Low
Zootopia,2016-03-17,7.7,"Animation, Adventure, Family, Comedy",150000000.0,1002462578.0,AU,2016,852462578.0,High
The Book of Daniel,2013-10-01,7.3,"Fantasy, Drama",92600000.0,428471214.2,US,2013,335871214.2,Medium
Lesson Plan,2022-11-23,6.3,"Action, Crime",121600000.0,343621307.4,AU,2022,222021307.39999998,Medium
Free Guy,2021-09-09,7.6,"Comedy, Adventure, Science Fiction",110000000.0,331526598.0,AU,2021,221526598.0,High
Malvada,2022-12-29,7.4,"Comedy, Fantasy, Romance",88200000.0,429165998.8,MX,2022,340965998.8,Medium
Diary of a Wimpy Kid: Rodrick Rules,2022-12-02,7.1,"Animation, Comedy, Family",18000000.0,73695194.0,US,2022,55695194.0,Medium
Iron Man 2,2010-04-29,6.8,"Adventure, Action, Science Fiction",170000000.0,621156389.0,AU,2010,451156389.0,Medium
The Conjuring,2013-07-18,7.5,"Horror, Thriller",20000000.0,316849722.0,AU,2013,296849722.0,Medium
Fast & Furious Presents: Hobbs & Shaw,2019-08-01,6.9,"Action, Adventure, Comedy",200000000.0,760732926.0,AU,2019,560732926.0,Medium
The Library Boys,2022-11-29,4.3,Comedy,77300000.0,564483267.8,AU,2022,487183267.79999995,Low
The Maze Runner,2014-09-12,7.2,"Action, Mystery, Science Fiction, Thriller",34000000.0,348319861.0,AU,2014,314319861.0,Medium
Blueback,2023-01-01,6.2,"Drama, Adventure, Family",178000000.0,528252215.4,AU,2023,350252215.4,Medium
The King's Man,2022-01-06,6.8,"Action, Adventure, Thriller, War, Mystery",100000000.0,125928656.0,AU,2022,25928656.0,Medium
The Hobbit: The Battle of the Five Armies,2014-12-26,7.3,"Action, Adventure, Fantasy",250000000.0,940323039.0,AU,2014,690323039.0,Medium
"Miraculous World: New York, United HeroeZ",2020-09-26,8.2,"Animation, TV Movie, Fantasy, Action",134400000.0,662530414.0,FR,2020,528130414.0,High
Mary Magdalene,2018-03-22,6.3,"Drama, History",7855689.0,11710110.0,AU,2018,3854421.0,Medium
The Pilgrim's Progress,2019-04-18,7.8,"Animation, Adventure",101000000.0,893800197.2,US,2019,792800197.2,High
Red Notice,2021-11-04,6.8,"Action, Comedy, Crime, Thriller",150000000.0,173638.0,AU,2021,-149826362.0,Medium
Solo Somos Carne,2022-10-13,6.3,Horror,87000000.0,476680473.8,GT,2022,389680473.8,Medium
Groot Takes a Bath,2022-08-10,7.1,"Animation, Family, Comedy, Science Fiction",131400000.0,730150001.2,US,2022,598750001.2,Medium
X,2022-03-24,6.8,"Horror, Mystery, Thriller",1000000.0,15113105.0,AU,2022,14113105.0,Medium
The Croods: A New Age,2021-04-07,7.5,"Animation, Family, Adventure, Fantasy, Comedy",65000000.0,214790246.0,AU,2021,149790246.0,Medium
Boruto: Naruto the Movie,2015-08-07,7.6,"Animation, Action, Comedy",24413000.0,39500000.0,JP,2015,15087000.0,High
Thor: Ragnarok,2017-10-26,7.6,"Action, Adventure, Fantasy, Science Fiction, Comedy",180000000.0,850482778.0,AU,2017,670482778.0,High
Noah,2014-03-27,5.6,"Drama, Adventure",130000000.0,352831065.0,AU,2014,222831065.0,Low
The Seven Deadly Sins: Cursed by Light,2021-07-02,7.8,"Animation, Fantasy",38211149.2,1094673.0,JP,2021,-37116476.2,High
The Girl from the Other Side,2022-03-10,6.8,"Animation, Drama, Mystery, Fantasy",67654097.6,629573144.8,JP,2022,561919047.1999999,Medium
Enola Holmes 2,2022-11-04,7.6,"Mystery, Adventure, Comedy, Crime",93000000.0,394945972.8,AU,2022,301945972.8,High
Ant-Man,2015-07-16,7.1,"Science Fiction, Action, Adventure",130000000.0,518858449.0,AU,2015,388858449.0,Medium
Scream,1997-02-13,7.4,"Crime, Horror, Mystery",24000000.0,138874789.0,AU,1997,114874789.0,Medium
Scream,1997-02-13,7.4,"Crime, Horror, Mystery",15000000.0,173046640.0,AU,1997,158046640.0,Medium
Shrek the Third,2007-06-07,6.3,"Fantasy, Adventure, Animation, Comedy, Family",160000000.0,807330936.0,AU,2007,647330936.0,Medium
Ratatouille,2007-09-06,7.8,"Animation, Comedy, Family, Fantasy",150000000.0,626549695.0,AU,2007,476549695.0,High
Maneater,2022-08-26,4.9,"Mystery, Thriller, Horror",132800000.0,660707570.8,US,2022,527907570.79999995,Low
Raya and the Last Dragon,2021-03-04,7.9,"Animation, Family, Fantasy, Action, Adventure",100000000.0,130423032.0,AU,2021,30423032.0,High
Slumberland,2022-11-18,7.5,"Family, Fantasy",35000000.0,374600744.4,AU,2022,339600744.4,Medium
PAW Patrol: The Movie,2021-08-21,7.5,"Animation, Family, Adventure, Comedy",26000000.0,144327371.0,AU,2021,118327371.0,Medium
Deadpool,2016-02-11,7.6,"Action, Adventure, Comedy",58000000.0,781947691.0,AU,2016,723947691.0,High
The Good Dinosaur,2016-01-01,6.8,"Adventure, Animation, Family",187500000.0,333771037.0,AU,2016,146271037.0,Medium
Last Seen Alive,2022-05-19,6.6,"Action, Thriller",107700000.0,276937185.8,AU,2022,169237185.8,Medium
We Have a Ghost,2023-02-24,6.6,"Comedy, Fantasy, Family, Adventure",150000000.0,569719222.6,US,2023,419719222.6,Medium
"Paul, Apostle of Christ",2018-03-29,7.5,"Drama, History",5000000.0,26078500.0,AU,2018,21078500.0,Medium
Real Steel,2011-09-28,7.0,"Action, Science Fiction, Drama",110000000.0,263880341.0,AU,2011,153880341.0,Medium
The Matrix Resurrections,2021-12-26,6.5,"Science Fiction, Action, Adventure",190000000.0,159197755.0,AU,2021,-30802245.0,Medium
Lou,2022-09-23,6.7,"Action, Thriller",69400000.0,240033015.8,AU,2022,170633015.8,Medium
Pinocchio,2022-09-08,6.5,"Fantasy, Adventure, Family",45000000.0,31681811.0,AU,2022,-13318189.0,Medium
Pinocchio,2022-09-08,6.5,"Fantasy, Adventure, Family",13200000.0,30360375.0,AU,2022,17160375.0,Medium
Pinocchio,2022-09-08,6.5,"Fantasy, Adventure, Family",2289247.0,84300000.0,AU,2022,82010753.0,Medium
Miraculous World: Shanghai – The Legend of Ladydragon,2021-04-04,7.9,"Animation, Fantasy, Action, TV Movie",149860000.0,660957374.4,FR,2021,511097374.4,High
The Tomorrow War,2021-07-02,7.9,"Action, Science Fiction, Adventure",200000000.0,19220000.0,AU,2021,-180780000.0,High
Cars,2006-06-08,6.9,"Animation, Adventure, Comedy, Family",70000000.0,461630558.0,AU,2006,391630558.0,Medium
Grimcutty,2022-10-10,5.4,Horror,130800000.0,249577615.2,US,2022,118777615.19999999,Low
Scrooge: A Christmas Carol,2022-11-25,6.8,"Animation, Family, Fantasy",87000000.0,459237806.0,GB,2022,372237806.0,Medium
Your Place or Mine,2023-02-10,6.4,"Romance, Comedy",105400000.0,286421986.2,US,2023,181021986.2,Medium
Your Name.,2016-11-24,8.5,"Romance, Animation, Drama",2937023.8,357986087.0,AU,2016,355049063.2,High
Puss in Boots,2011-10-28,6.5,"Comedy, Fantasy, Animation, Romance, Adventure, Family",130000000.0,554987477.0,US,2011,424987477.0,Medium
One Piece Film Red,2022-11-03,7.5,"Animation, Adventure, Action, Fantasy",8705000.0,150797338.0,AU,2022,142092338.0,Medium
The Strays,2023-02-17,5.5,"Thriller, Mystery, Drama, Horror",131700000.0,751965791.6,GB,2023,620265791.6,Low
Watcher,2022-06-03,6.6,"Mystery, Thriller, Horror",10237862.6,2667033.0,US,2022,-7570829.6,Medium
The Gray Man,2022-07-14,7.0,"Action, Thriller",200000000.0,451178.0,AU,2022,-199548822.0,Medium
The Mummy Resurrection,2023-01-02,5.0,Horror,102800000.0,545695337.6,GB,2023,442895337.6,Low
The Fallout,2021-03-17,7.7,Drama,114200000.0,736329646.2,US,2021,622129646.2,High
Boyka: Undisputed IV,2016-09-22,7.1,"Action, Drama",119400000.0,343644155.0,US,2016,224244155.0,Medium
The Godfather,1972-11-02,8.7,"Drama, Crime",7000000.0,270007394.0,AU,1972,263007394.0,High
Mulan,1998-09-03,7.9,"Animation, Family, Adventure",200000000.0,69973540.0,AU,1998,-130026460.0,High
Mulan,1998-09-03,7.9,"Animation, Family, Adventure",90000000.0,303500000.0,AU,1998,213500000.0,High
Dracula: The Original Living Vampire,2022-01-28,5.4,"Horror, Fantasy, Thriller",124800000.0,605767026.8,US,2022,480967026.79999995,Low
Big Hero 6,2014-12-25,7.7,"Adventure, Family, Animation, Action, Comedy",165000000.0,647263005.0,AU,2014,482263005.0,High
Triangle of Sadness,2022-12-26,7.2,"Comedy, Drama",15600000.0,24733572.0,AU,2022,9133572.0,Medium
Dungeons & Dragons,2001-01-18,4.3,"Drama, Adventure, Fantasy",35000000.0,15185241.0,AU,2001,-19814759.0,Low
